X.ID,MIG_STAT,X.STATEID,X.DISTID,X.PSUID,X.HHID,X.HHSPLITID,X.NHNR,X.NR0,X.NR2,X.NR6,X.NR7,X.NR8,X.NR9,X.NR10,X.NR11,X.NR12,X.NR13A,X.NR13B,NNR,NR0,NR2,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13A,NR13B
"10,27,2,41,1",2,(10) Bihar 10,27,2,41,1,,,,,,,,,,,,,3,51,3,26,1,3,NA,15,(033) Book-keepers 33,NA,NA,NA
"10,27,2,61,1",2,(10) Bihar 10,27,2,61,1,,,,,,,,,,,,,2,50,1,55,1,2,4,0,(099) Labour nec 99,2,24000,NA
"10,27,2,121,1",2,(10) Bihar 10,27,2,121,1,,,,,,,,,,,,,9,50,4,30,1,2,3,12,(101) Unidentifiable occ X1,2,36000,NA
"10,27,2,121,1",2,(10) Bihar 10,27,2,121,1,,,,,,,,,,,,,9,51,5,35,1,2,3,15,(085) Electrical 85,2,60000,NA
"10,27,2,161,2",2,(10) Bihar 10,27,2,161,2,,,,,,,,,,,,,1,50,3,32,1,2,3,9,(085) Electrical 85,2,42000,NA
"10,27,3,31,2",2,(10) Bihar 10,27,3,31,2,,,,,,,,,,,,,2,50,1,40,1,1,3,10,(037) Transp conductors 37,2,72000,NA
"10,27,3,81,2",2,(10) Bihar 10,27,3,81,2,,,,,,,,,,,,,1,50,1,40,1,1,3,12,(095) Construction 95,2,60000,NA
"10,27,3,91,1",2,(10) Bihar 10,27,3,91,1,,,,,,,,,,,,,1,50,1,35,1,2,4,3,(095) Construction 95,1,NA,15000
"10,27,3,151,1",2,(10) Bihar 10,27,3,151,1,,,,,,,,,,,,,2,51,6,25,1,2,4,8,(099) Labour nec 99,4,NA,NA
"10,27,3,161,2",2,(10) Bihar 10,27,3,161,2,,,,,,,,,,,,,4,50,1,35,1,1,1,8,(099) Labour nec 99,2,60000,NA
"10,27,3,201,1",2,(10) Bihar 10,27,3,201,1,,,,,,,,,,,,,1,50,4,28,1,2,3,12,(059) Service nec 59,2,60000,NA
"10,27,4,31,1",2,(10) Bihar 10,27,4,31,1,,,,,,,,,,,,,1,50,5,25,1,2,4,0,(099) Labour nec 99,2,8000,NA
"10,27,4,71,1",2,(10) Bihar 10,27,4,71,1,,,,,,,,,,,,,1,50,1,32,1,1,3,10,(084) Assemblers 84,2,36000,NA
"10,27,4,71,2",2,(10) Bihar 10,27,4,71,2,,,,,,,,,,,,,2,50,1,40,1,1,3,7,(084) Assemblers 84,2,NA,NA
"10,27,4,81,1",2,(10) Bihar 10,27,4,81,1,,,,,,,,,,,,,1,50,2,27,1,2,4,0,(099) Labour nec 99,2,12000,NA
"10,27,4,91,2",2,(10) Bihar 10,27,4,91,2,,,,,,,,,,,,,1,50,1,30,1,1,3,3,(099) Labour nec 99,1,NA,36000
"10,27,5,11,1",2,(10) Bihar 10,27,5,11,1,,,,,,,,,,,,,2,50,9,21,1,2,3,0,(097) Loaders 97,2,40000,NA
"10,27,5,71,1",2,(10) Bihar 10,27,5,71,1,,,,,,,,,,,,,1,50,1,45,1,2,4,0,(099) Labour nec 99,2,30000,NA
"10,27,5,111,1",2,(10) Bihar 10,27,5,111,1,,,,,,,,,,,,,1,50,7,22,1,2,3,0,(095) Construction 95,2,20000,NA
"10,27,5,131,1",2,(10) Bihar 10,27,5,131,1,,,,,,,,,,,,,2,50,2,35,1,2,4,0,(095) Construction 95,2,36000,NA
"10,27,5,131,1",2,(10) Bihar 10,27,5,131,1,,,,,,,,,,,,,2,51,6,30,1,2,3,0,(095) Construction 95,2,33000,NA
"10,27,7,20,1",2,(10) Bihar 10,27,7,20,1,,,,,,,,,,,,,1,50,3,24,1,2,3,9,(095) Construction 95,2,50000,NA
"10,27,7,80,1",2,(10) Bihar 10,27,7,80,1,,,,,,,,,,,,,1,50,1,68,1,2,4,5,"(043) Sales, shop 43",2,10000,NA
"10,27,7,90,1",2,(10) Bihar 10,27,7,90,1,,,,,,,,,,,,,1,50,3,24,1,2,4,0,(095) Construction 95,2,36000,NA
"10,27,7,160,1",2,(10) Bihar 10,27,7,160,1,,,,,,,,,,,,,4,50,1,55,1,2,4,2,(097) Loaders 97,2,8000,NA
"10,27,8,50,1",2,(10) Bihar 10,27,8,50,1,,,,,,,,,,,,,2,50,3,45,1,2,4,9,(095) Construction 95,2,2000,NA
"10,27,8,140,1",2,(10) Bihar 10,27,8,140,1,,,,,,,,,,,,,1,50,3,20,1,2,4,2,(096) Boilermen 96,3,3000,1000
"10,27,8,140,2",2,(10) Bihar 10,27,8,140,2,,,,,,,,,,,,,2,50,1,30,1,2,3,0,(098) Drivers 98,2,8000,NA
"10,27,8,160,2",2,(10) Bihar 10,27,8,160,2,,,,,,,,,,,,,2,50,4,45,1,2,3,0,(098) Drivers 98,2,33000,NA
"10,27,8,200,1",2,(10) Bihar 10,27,8,200,1,,,,,,,,,,,,,1,50,2,45,1,1,3,2,(097) Loaders 97,2,36000,NA
"10,27,13,31,1",2,(10) Bihar 10,27,13,31,1,,,,,,,,,,,,,1,50,1,52,1,2,4,0,(101) Unidentifiable occ X1,2,10000,NA
"10,27,13,31,2",2,(10) Bihar 10,27,13,31,2,,,,,,,,,,,,,1,50,1,27,1,2,3,8,(059) Service nec 59,2,48000,NA
"10,27,13,41,1",2,(10) Bihar 10,27,13,41,1,,,,,,,,,,,,,4,50,3,36,1,2,4,9,(098) Drivers 98,2,20000,NA
"10,27,13,41,1",2,(10) Bihar 10,27,13,41,1,,,,,,,,,,,,,4,51,7,30,1,2,4,9,(099) Labour nec 99,2,22000,NA
"10,27,13,41,1",2,(10) Bihar 10,27,13,41,1,,,,,,,,,,,,,4,52,10,26,1,2,4,9,(099) Labour nec 99,2,20000,NA
"10,28,2,90,1",2,(10) Bihar 10,28,2,90,1,,,,,,,,,,,,,2,50,3,49,1,3,NA,15,(057) Police 57,2,180000,NA
"10,28,2,90,1",2,(10) Bihar 10,28,2,90,1,,,,,,,,,,,,,2,51,6,47,1,2,4,16,(003) Eng. tech 3,2,251000,NA
"10,28,3,120,1",2,(10) Bihar 10,28,3,120,1,,,,,,,,,,,,,1,50,4,25,1,1,3,10,(025) Mgr transp/commun 25,1,NA,4000
"10,28,4,140,1",2,(10) Bihar 10,28,4,140,1,,,,,,,,,,,,,1,50,3,30,1,2,3,12,"(043) Sales, shop 43",2,5000,NA
"10,28,6,60,2",2,(10) Bihar 10,28,6,60,2,,,,,,,,,,,,,1,50,2,40,4,1,1,5,(040) Shopkeepers 40,4,NA,NA
"10,28,6,70,1",2,(10) Bihar 10,28,6,70,1,,,,,,,,,,,,,1,50,1,55,1,2,4,9,(079) Tailors 79,2,120000,NA
"10,30,1,100,1",2,(10) Bihar 10,30,1,100,1,,,,,,,,,,,,,1,50,1,51,1,2,3,10,(021) Govt officials 21,2,180000,NA
"10,30,3,100,3",2,(10) Bihar 10,30,3,100,3,,,,,,,,,,,,,1,50,1,38,1,2,3,15,(099) Labour nec 99,2,3000,NA
"10,31,1,11,1",2,(10) Bihar 10,31,1,11,1,,,,,,,,,,,,,1,50,5,25,1,1,2,10,(061) Cultivators 61,4,NA,NA
"10,31,1,71,1",2,(10) Bihar 10,31,1,71,1,,,,,,,,,,,,,1,50,2,40,1,1,2,15,(063) Ag labour 63,2,15000,NA
"10,31,2,121,1",2,(10) Bihar 10,31,2,121,1,,,,,,,,,,,,,1,50,6,28,1,2,3,12,(056) Barbers 56,2,20000,NA
"10,31,2,131,1",2,(10) Bihar 10,31,2,131,1,,,,,,,,,,,,,1,50,1,38,1,2,1,12,(109) No occupation X9,2,1500,NA
"10,31,3,21,2",2,(10) Bihar 10,31,3,21,2,,,,,,,,,,,,,2,50,1,43,1,2,1,9,(109) No occupation X9,2,36000,NA
"10,31,3,21,2",2,(10) Bihar 10,31,3,21,2,,,,,,,,,,,,,2,51,6,70,1,1,1,9,(109) No occupation X9,NA,NA,NA
"10,32,1,161,1",2,(10) Bihar 10,32,1,161,1,,,,,,,,,,,,,1,50,6,25,1,2,3,5,(087) Plumbers/welders 87,2,18500,NA
"10,32,1,162,1",2,(10) Bihar 10,32,1,162,1,,,,,,,,,,,,,1,50,1,38,1,1,3,10,(101) Unidentifiable occ X1,2,12000,NA
"10,32,1,191,1",2,(10) Bihar 10,32,1,191,1,,,,,,,,,,,,,2,50,3,24,1,2,3,7,(075) Textile 75,2,10000,NA
"10,32,1,191,2",2,(10) Bihar 10,32,1,191,2,,,,,,,,,,,,,1,50,1,28,1,2,3,5,(039) Telephone op 39,2,25000,NA
"10,32,1,241,1",2,(10) Bihar 10,32,1,241,1,,,,,,,,,,,,,1,50,4,26,1,1,3,15,(057) Police 57,2,24000,NA
"10,32,2,41,1",2,(10) Bihar 10,32,2,41,1,,,,,,,,,,,,,1,50,3,28,1,2,4,15,(090) Rubber/plastic 90,2,8000,NA
"10,32,3,31,1",2,(10) Bihar 10,32,3,31,1,,,,,,,,,,,,,4,50,3,34,1,2,3,12,(099) Labour nec 99,2,36000,NA
"10,32,3,31,1",2,(10) Bihar 10,32,3,31,1,,,,,,,,,,,,,4,51,7,31,1,2,3,10,(099) Labour nec 99,2,36000,NA
"10,32,3,71,1",2,(10) Bihar 10,32,3,71,1,,,,,,,,,,,,,1,50,4,45,1,1,3,16,(015) Teachers 15,2,12000,NA
"10,32,5,150,1",2,(10) Bihar 10,32,5,150,1,,,,,,,,,,,,,3,50,13,32,1,2,3,12,(082) Stone cutters 82,2,3000,NA
"10,32,5,170,1",2,(10) Bihar 10,32,5,170,1,,,,,,,,,,,,,1,50,1,51,1,1,2,0,(095) Construction 95,2,20000,NA
"10,32,6,50,1",2,(10) Bihar 10,32,6,50,1,,,,,,,,,,,,,1,50,5,26,1,2,3,0,(082) Stone cutters 82,4,NA,NA
"10,32,6,170,1",2,(10) Bihar 10,32,6,170,1,,,,,,,,,,,,,1,NA,5,30,1,2,3,10,(087) Plumbers/welders 87,1,NA,35000
"10,32,9,50,1",2,(10) Bihar 10,32,9,50,1,,,,,,,,,,,,,2,50,1,38,1,2,3,7,(083) Machine tool op 83,2,36000,NA
"10,32,9,100,1",2,(10) Bihar 10,32,9,100,1,,,,,,,,,,,,,1,50,1,58,1,1,3,4,(098) Drivers 98,NA,NA,NA
"10,32,11,10,1",2,(10) Bihar 10,32,11,10,1,,,,,,,,,,,,,3,50,1,55,1,2,3,15,(007) Physicians 7,2,160000,NA
"10,32,11,20,1",2,(10) Bihar 10,32,11,20,1,,,,,,,,,,,,,1,50,1,46,1,2,4,10,(084) Assemblers 84,2,24000,NA
"10,32,12,80,1",2,(10) Bihar 10,32,12,80,1,,,,,,,,,,,,,1,50,3,25,1,2,3,15,(044) FIRE sales 44,2,120000,NA
"10,35,1,20,1",2,(10) Bihar 10,35,1,20,1,,,,,,,,,,,,,2,50,1,45,1,1,1,15,(109) No occupation X9,4,NA,NA
"10,35,1,130,2",2,(10) Bihar 10,35,1,130,2,,,,,,,,,,,,,1,50,1,28,1,2,3,0,(099) Labour nec 99,2,20000,NA
"10,35,3,80,1",2,(10) Bihar 10,35,3,80,1,,,,,,,,,,,,,1,50,4,80,1,1,1,5,NA,NA,NA,NA
"18,2,6,150,1",1,(18) Assam 18,2,6,150,1,1,50,1,42,0,1,3,9,40,2,3000,NA,,,,,,,,,,,,
"18,17,8,110,1",1,(18) Assam 18,17,8,110,1,1,50,4,40,0,2,3,10,NA,2,36000,NA,,,,,,,,,,,,
"18,21,2,50,1",1,(18) Assam 18,21,2,50,1,1,50,1,42,0,1,3,15,2,2,84000,NA,,,,,,,,,,,,
"18,2,6,80,1",2,(18) Assam 18,2,6,80,1,,,,,,,,,,,,,1,50,3,35,1,2,4,9,(081) Carpenters 81,2,1000,NA
"18,2,8,40,1",2,(18) Assam 18,2,8,40,1,,,,,,,,,,,,,2,50,5,28,1,1,4,1,(095) Construction 95,2,20000,NA
"18,2,8,40,1",2,(18) Assam 18,2,8,40,1,,,,,,,,,,,,,2,51,3,32,1,1,4,6,(095) Construction 95,2,30000,NA
"18,2,8,70,1",2,(18) Assam 18,2,8,70,1,,,,,,,,,,,,,1,50,1,33,1,1,3,0,(095) Construction 95,2,36000,NA
"18,2,8,140,1",2,(18) Assam 18,2,8,140,1,,,,,,,,,,,,,1,50,3,32,1,1,2,5,(095) Construction 95,2,48000,NA
"18,6,8,180,2",2,(18) Assam 18,6,8,180,2,,,,,,,,,,,,,1,50,1,41,1,2,3,12,(057) Police 57,2,144000,NA
"18,14,1,70,1",2,(18) Assam 18,14,1,70,1,,,,,,,,,,,,,2,50,5,34,1,2,4,9,(081) Carpenters 81,2,30000,NA
"18,17,8,80,1",2,(18) Assam 18,17,8,80,1,,,,,,,,,,,,,2,50,3,23,1,2,3,10,(057) Police 57,2,40000,NA
"18,21,3,90,1",2,(18) Assam 18,21,3,90,1,,,,,,,,,,,,,2,50,5,50,1,1,1,15,(101) Unidentifiable occ X1,2,15000,NA
"19,1,1,31,1",3,(19) West Bengal 19,1,1,31,1,1,50,1,66,0,1,1,NA,77,2,15000,NA,1,50,1,72,1,1,1,0,(006) Life science tech 6,3,5000,1300
"19,1,6,NA,NA",1,(19) West Bengal 19,1,6,NA,NA,1,50,1,56,4,1,2,4,64,4,NA,NA,,,,,,,,,,,,
"19,2,3,41,1",1,(19) West Bengal 19,2,3,41,1,1,50,1,45,0,2,3,12,57,2,48000,NA,,,,,,,,,,,,
"19,2,3,91,1",1,(19) West Bengal 19,2,3,91,1,1,50,1,41,0,1,3,2,92,2,24000,NA,,,,,,,,,,,,
"19,2,10,31,1",3,(19) West Bengal 19,2,10,31,1,2,50,2,42,0,1,4,10,57,2,48000,NA,1,50,2,30,1,1,1,10,(057) Police 57,2,72000,NA
"19,4,2,100,1",3,(19) West Bengal 19,4,2,100,1,3,50,4,40,4,1,3,NA,98,4,NA,NA,1,50,7,34,1,1,1,10,(017) Artists 17,2,60000,NA
"19,4,2,120,1",1,(19) West Bengal 19,4,2,120,1,1,50,3,33,0,2,3,NA,95,4,NA,NA,,,,,,,,,,,,
"19,6,1,41,1",1,(19) West Bengal 19,6,1,41,1,1,50,1,32,0,2,4,NA,95,2,15000,NA,,,,,,,,,,,,
"19,6,1,121,1",1,(19) West Bengal 19,6,1,121,1,1,50,4,22,0,2,4,15,50,2,12000,NA,,,,,,,,,,,,
"19,6,1,152,1",1,(19) West Bengal 19,6,1,152,1,1,50,6,55,0,1,1,NA,60,4,NA,NA,,,,,,,,,,,,
"19,6,2,71,1",1,(19) West Bengal 19,6,2,71,1,1,50,19,39,0,2,3,15,57,4,NA,NA,,,,,,,,,,,,
"19,6,6,61,1",1,(19) West Bengal 19,6,6,61,1,1,50,1,37,0,2,3,NA,NA,2,15000,NA,,,,,,,,,,,,
"19,6,6,81,1",3,(19) West Bengal 19,6,6,81,1,1,50,1,40,0,2,4,NA,40,2,30000,NA,1,50,1,50,1,2,3,0,(068) Fishermen 68,2,25000,NA
"19,6,7,90,1",1,(19) West Bengal 19,6,7,90,1,1,50,1,23,0,2,4,NA,95,2,9600,NA,,,,,,,,,,,,
"19,6,7,150,1",1,(19) West Bengal 19,6,7,150,1,1,50,4,35,0,1,2,NA,95,2,6000,NA,,,,,,,,,,,,
"19,6,8,60,1",1,(19) West Bengal 19,6,8,60,1,1,50,3,55,0,1,1,NA,57,1,NA,2400,,,,,,,,,,,,
"19,6,10,50,1",3,(19) West Bengal 19,6,10,50,1,1,50,1,44,0,2,4,NA,97,2,12000,NA,1,50,1,55,1,2,3,5,(059) Service nec 59,2,80000,NA
"19,6,11,100,1",1,(19) West Bengal 19,6,11,100,1,1,50,2,35,0,1,1,NA,40,2,3600,NA,,,,,,,,,,,,
"19,6,11,140,1",1,(19) West Bengal 19,6,11,140,1,1,50,3,75,0,1,2,4,NA,4,NA,NA,,,,,,,,,,,,
"19,7,1,31,1",1,(19) West Bengal 19,7,1,31,1,1,50,8,35,0,1,2,9,63,4,NA,NA,,,,,,,,,,,,
"19,7,2,92,1",1,(19) West Bengal 19,7,2,92,1,1,50,1,30,0,1,3,8,98,2,6000,NA,,,,,,,,,,,,
"19,7,3,161,1",3,(19) West Bengal 19,7,3,161,1,1,50,1,46,0,2,3,10,57,2,36000,NA,1,50,1,57,1,1,1,10,(004) Air/ship officers 4,2,40000,NA
"19,7,8,120,1",3,(19) West Bengal 19,7,8,120,1,1,50,2,35,0,1,1,4,90,2,12000,NA,1,50,2,42,1,1,2,7,(036) Transp/commun supe 36,4,NA,NA
"19,8,1,241,1",1,(19) West Bengal 19,8,1,241,1,1,50,1,46,0,1,2,NA,97,2,10000,NA,,,,,,,,,,,,
"19,8,3,123,1",3,(19) West Bengal 19,8,3,123,1,1,50,2,46,0,1,3,8,57,2,24000,NA,1,50,5,56,1,1,3,8,(057) Police 57,2,60000,NA
"19,8,3,172,1",3,(19) West Bengal 19,8,3,172,1,1,50,4,52,0,1,4,10,57,2,36000,NA,1,50,4,59,1,1,4,8,(057) Police 57,2,96000,NA
"19,8,3,NA,NA",1,(19) West Bengal 19,8,3,NA,NA,1,50,5,28,0,1,3,8,77,2,9600,NA,,,,,,,,,,,,
"19,8,4,NA,NA",1,(19) West Bengal 19,8,4,NA,NA,1,50,3,32,0,1,2,9,82,2,30000,NA,,,,,,,,,,,,
"19,8,5,81,1",1,(19) West Bengal 19,8,5,81,1,1,50,6,29,0,1,2,NA,63,4,NA,NA,,,,,,,,,,,,
"19,8,7,100,1",1,(19) West Bengal 19,8,7,100,1,1,50,6,30,0,1,2,NA,82,4,NA,NA,,,,,,,,,,,,
"19,9,1,121,1",1,(19) West Bengal 19,9,1,121,1,1,50,2,45,0,1,2,7,NA,4,NA,NA,,,,,,,,,,,,
"19,9,3,31,1",1,(19) West Bengal 19,9,3,31,1,1,50,1,37,0,2,4,NA,52,2,400,NA,,,,,,,,,,,,
"19,9,4,111,1",3,(19) West Bengal 19,9,4,111,1,1,50,4,25,0,1,4,10,57,2,36000,NA,2,50,3,34,1,2,4,15,(021) Govt officials 21,2,30000,NA
"19,9,6,91,1",1,(19) West Bengal 19,9,6,91,1,1,50,1,55,0,1,3,8,57,2,36000,NA,,,,,,,,,,,,
"19,9,11,70,1",1,(19) West Bengal 19,9,11,70,1,2,50,5,50,4,1,3,10,59,4,NA,NA,,,,,,,,,,,,
"19,9,12,80,1",1,(19) West Bengal 19,9,12,80,1,1,50,2,54,4,2,2,15,88,4,NA,NA,,,,,,,,,,,,
"19,9,13,40,1",1,(19) West Bengal 19,9,13,40,1,1,50,1,42,4,1,2,5,61,4,NA,NA,,,,,,,,,,,,
"19,9,14,NA,NA",1,(19) West Bengal 19,9,14,NA,NA,1,50,7,52,4,1,2,10,65,4,NA,NA,,,,,,,,,,,,
"19,9,14,90,1",1,(19) West Bengal 19,9,14,90,1,1,50,1,38,4,1,2,NA,63,2,9600,NA,,,,,,,,,,,,
"19,9,18,60,1",1,(19) West Bengal 19,9,18,60,1,1,50,4,25,0,2,2,10,84,4,NA,NA,,,,,,,,,,,,
"19,9,19,70,1",1,(19) West Bengal 19,9,19,70,1,1,50,5,87,0,2,2,NA,NA,4,NA,NA,,,,,,,,,,,,
"19,10,1,191,1",1,(19) West Bengal 19,10,1,191,1,1,50,4,32,0,1,3,10,85,1,NA,2400,,,,,,,,,,,,
"19,10,3,81,1",1,(19) West Bengal 19,10,3,81,1,1,50,3,30,0,2,2,14,35,2,24000,NA,,,,,,,,,,,,
"19,10,5,71,1",1,(19) West Bengal 19,10,5,71,1,1,50,1,54,0,1,3,15,57,2,96000,NA,,,,,,,,,,,,
"19,10,6,111,1",1,(19) West Bengal 19,10,6,111,1,1,50,1,37,0,3,4,NA,95,2,30000,NA,,,,,,,,,,,,
"19,10,6,171,1",3,(19) West Bengal 19,10,6,171,1,1,50,1,45,0,1,3,4,95,2,18000,NA,1,50,1,48,1,1,4,5,(095) Construction 95,2,25000,NA
"19,10,6,191,1",3,(19) West Bengal 19,10,6,191,1,1,50,1,49,0,1,4,12,95,2,15000,NA,1,50,1,56,1,1,3,15,(099) Labour nec 99,2,18000,NA
"19,10,6,201,1",1,(19) West Bengal 19,10,6,201,1,1,50,3,30,0,2,3,12,57,2,24000,NA,,,,,,,,,,,,
"19,10,6,211,1",3,(19) West Bengal 19,10,6,211,1,1,50,1,42,0,2,3,NA,99,2,21600,NA,1,50,1,50,1,2,2,0,(101) Unidentifiable occ X1,2,50000,NA
"19,11,21,21,1",3,(19) West Bengal 19,11,21,21,1,1,50,1,45,4,1,3,NA,95,4,NA,NA,3,50,1,50,4,1,1,0,(063) Ag labour 63,4,NA,NA
"19,12,1,80,1",1,(19) West Bengal 19,12,1,80,1,1,50,1,55,0,2,4,9,40,4,NA,NA,,,,,,,,,,,,
"19,12,1,150,1",3,(19) West Bengal 19,12,1,150,1,1,50,3,35,4,1,1,9,NA,4,NA,NA,1,50,3,43,4,1,1,8,(114) Disabled DD,4,NA,NA
"19,12,6,70,1",1,(19) West Bengal 19,12,6,70,1,1,50,3,50,4,2,3,8,NA,4,NA,NA,,,,,,,,,,,,
"19,13,2,30,1",1,(19) West Bengal 19,13,2,30,1,1,50,1,45,0,2,3,4,43,2,12000,NA,,,,,,,,,,,,
"19,17,1,NA,NA",1,(19) West Bengal 19,17,1,NA,NA,2,50,2,50,4,1,3,7,74,4,NA,NA,,,,,,,,,,,,
"19,17,1,NA,NA",1,(19) West Bengal 19,17,1,NA,NA,2,51,3,40,4,1,3,3,9,4,NA,NA,,,,,,,,,,,,
"19,17,5,NA,NA",1,(19) West Bengal 19,17,5,NA,NA,3,51,3,50,0,1,1,8,63,4,NA,NA,,,,,,,,,,,,
"19,17,5,NA,NA",1,(19) West Bengal 19,17,5,NA,NA,1,50,1,40,0,2,3,NA,40,2,36000,NA,,,,,,,,,,,,
"19,1,1,111,1",2,(19) West Bengal 19,1,1,111,1,,,,,,,,,,,,,3,50,1,45,1,2,2,12,(057) Police 57,2,98000,NA
"19,1,4,142,1",2,(19) West Bengal 19,1,4,142,1,,,,,,,,,,,,,1,50,1,40,1,1,4,5,(017) Artists 17,2,48000,NA
"19,2,1,151,1",2,(19) West Bengal 19,2,1,151,1,,,,,,,,,,,,,1,50,5,25,1,1,2,10,(057) Police 57,2,60000,NA
"19,2,4,91,1",2,(19) West Bengal 19,2,4,91,1,,,,,,,,,,,,,1,50,1,56,1,2,4,8,(099) Labour nec 99,2,26000,NA
"19,2,5,31,1",2,(19) West Bengal 19,2,5,31,1,,,,,,,,,,,,,1,50,3,25,1,2,3,7,(099) Labour nec 99,2,3000,NA
"19,2,9,10,1",2,(19) West Bengal 19,2,9,10,1,,,,,,,,,,,,,1,50,1,45,4,3,3,4,(095) Construction 95,4,NA,NA
"19,2,9,20,1",2,(19) West Bengal 19,2,9,20,1,,,,,,,,,,,,,1,50,2,31,1,2,3,10,(099) Labour nec 99,2,60000,NA
"19,2,9,40,1",2,(19) West Bengal 19,2,9,40,1,,,,,,,,,,,,,1,50,2,45,4,2,4,5,(099) Labour nec 99,4,NA,NA
"19,2,9,120,1",2,(19) West Bengal 19,2,9,120,1,,,,,,,,,,,,,1,50,2,30,4,1,1,0,(064) Plantation lab 64,4,NA,NA
"19,2,9,130,1",2,(19) West Bengal 19,2,9,130,1,,,,,,,,,,,,,1,50,1,41,1,2,1,8,(055) Launderers 55,2,10000,NA
"19,2,9,170,1",2,(19) West Bengal 19,2,9,170,1,,,,,,,,,,,,,1,50,1,35,1,2,3,4,(052) Cooks/waiters 52,2,1000,NA
"19,2,9,190,1",2,(19) West Bengal 19,2,9,190,1,,,,,,,,,,,,,1,50,3,25,1,2,2,5,(053) Maids 53,2,7000,NA
"19,2,9,200,1",2,(19) West Bengal 19,2,9,200,1,,,,,,,,,,,,,2,50,1,44,1,2,3,7,(053) Maids 53,2,1500,NA
"19,2,10,31,2",2,(19) West Bengal 19,2,10,31,2,,,,,,,,,,,,,1,50,1,40,1,1,4,12,(057) Police 57,2,96000,NA
"19,2,10,71,4",2,(19) West Bengal 19,2,10,71,4,,,,,,,,,,,,,1,50,4,70,1,1,1,10,NA,NA,NA,NA
"19,4,2,70,1",2,(19) West Bengal 19,4,2,70,1,,,,,,,,,,,,,1,50,6,23,1,1,4,15,(057) Police 57,2,60000,NA
"19,4,2,80,1",2,(19) West Bengal 19,4,2,80,1,,,,,,,,,,,,,1,50,3,28,1,1,4,15,(112) Student/ too young BB,2,22000,NA
"19,4,3,90,1",2,(19) West Bengal 19,4,3,90,1,,,,,,,,,,,,,1,50,3,41,1,1,3,16,(019) Professional nec 19,2,1.00E+05,NA
"19,6,1,31,2",2,(19) West Bengal 19,6,1,31,2,,,,,,,,,,,,,1,50,1,30,1,2,3,0,(095) Construction 95,2,30000,NA
"19,6,1,121,2",2,(19) West Bengal 19,6,1,121,2,,,,,,,,,,,,,1,50,1,24,1,2,3,2,(095) Construction 95,2,24000,NA
"19,6,1,122,1",2,(19) West Bengal 19,6,1,122,1,,,,,,,,,,,,,4,50,10,20,1,2,4,2,(095) Construction 95,2,17000,NA
"19,6,1,122,1",2,(19) West Bengal 19,6,1,122,1,,,,,,,,,,,,,4,51,7,25,1,2,4,6,(095) Construction 95,2,15000,NA
"19,6,1,123,1",2,(19) West Bengal 19,6,1,123,1,,,,,,,,,,,,,3,50,7,25,1,2,4,4,(095) Construction 95,2,24000,NA
"19,6,1,123,1",2,(19) West Bengal 19,6,1,123,1,,,,,,,,,,,,,3,51,8,22,1,2,4,2,(095) Construction 95,2,24000,NA
"19,6,1,133,1",2,(19) West Bengal 19,6,1,133,1,,,,,,,,,,,,,1,50,3,25,1,2,4,6,(095) Construction 95,2,20000,NA
"19,6,1,165,1",2,(19) West Bengal 19,6,1,165,1,,,,,,,,,,,,,1,50,1,33,1,2,4,0,(095) Construction 95,2,40000,NA
"19,6,2,41,2",2,(19) West Bengal 19,6,2,41,2,,,,,,,,,,,,,1,50,1,28,1,2,3,0,(090) Rubber/plastic 90,2,36000,NA
"19,6,2,41,3",2,(19) West Bengal 19,6,2,41,3,,,,,,,,,,,,,1,50,1,28,1,2,3,4,(063) Ag labour 63,2,48000,NA
"19,6,2,43,1",2,(19) West Bengal 19,6,2,43,1,,,,,,,,,,,,,1,50,1,28,1,2,4,0,(081) Carpenters 81,2,24000,NA
"19,6,2,131,1",2,(19) West Bengal 19,6,2,131,1,,,,,,,,,,,,,1,50,7,33,1,2,4,4,(095) Construction 95,2,14000,NA
"19,6,2,161,1",2,(19) West Bengal 19,6,2,161,1,,,,,,,,,,,,,1,50,3,35,1,2,3,7,(095) Construction 95,2,60000,NA
"19,6,3,41,1",2,(19) West Bengal 19,6,3,41,1,,,,,,,,,,,,,2,50,6,21,1,1,3,4,(095) Construction 95,2,30000,NA
"19,6,3,53,1",2,(19) West Bengal 19,6,3,53,1,,,,,,,,,,,,,1,50,1,32,1,2,3,0,(095) Construction 95,2,12000,NA
"19,6,3,54,1",2,(19) West Bengal 19,6,3,54,1,,,,,,,,,,,,,1,50,1,30,1,2,4,0,(095) Construction 95,2,17000,NA
"19,6,3,82,1",2,(19) West Bengal 19,6,3,82,1,,,,,,,,,,,,,2,50,1,52,1,2,3,4,(095) Construction 95,2,24000,NA
"19,6,3,111,1",2,(19) West Bengal 19,6,3,111,1,,,,,,,,,,,,,1,50,3,42,1,1,2,4,(063) Ag labour 63,4,NA,NA
"19,6,3,131,1",2,(19) West Bengal 19,6,3,131,1,,,,,,,,,,,,,1,50,3,39,1,2,3,4,(095) Construction 95,2,27000,NA
"19,6,3,151,1",2,(19) West Bengal 19,6,3,151,1,,,,,,,,,,,,,1,50,4,28,1,2,3,4,(095) Construction 95,2,24000,NA
